GSM,410,6,280,40682,0,68.4125,28.3135,7227,2,1,1425611264,1753434061,0
GSM,410,6,280,64942,0,68.4542,28.3803,12511,4,1,1425631074,1769078236,0
GSM,410,6,358,15193,0,73.0507,33.6614,1000,2,1,1443435913,1753804681,0
GSM,410,6,360,29932,0,73.1526,33.5234,1000,3,1,1439461266,1780223646,0
GSM,410,6,358,10992,0,73.0507,33.6614,1000,2,1,1443435913,1753804681,0
GSM,410,6,486,3172,0,71.5326,33.9851,1000,3,1,1458482632,1781468402,0
GSM,410,4,3108,53221,0,73.0704,31.4081,1000,2,1,1451387533,1746389771,0
GSM,410,4,3108,58432,0,73.0712,31.4061,1000,3,1,1458953566,1746389771,0
GSM,410,4,3405,58066,0,72.639,32.0201,1185,2,1,1446356144,1780148406,0
GSM,410,4,3405,58063,0,72.6403,32.0197,1092,2,1,1446356144,1780400043,0
GSM,410,6,108,61283,0,73.128,30.3418,6295,9,1,1451337477,1759491841,0
LTE,410,4,5042,2531331,0,73.1231,33.6166,1000,7,1,1468455336,1780223642,0
LTE,410,4,5042,2266626,0,73.1346,33.6012,1000,16,1,1468455336,1780223650,0
LTE,410,4,5042,2266625,0,73.1348,33.6009,1000,16,1,1468455336,1780223643,0
LTE,410,4,5042,12824066,0,73.1137,33.6291,1000,5,1,1468546837,1780223642,0
LTE,410,4,5033,2049795,0,73.0638,33.6878,3330,22,1,1468569974,1780223588,0
LTE,410,4,5042,2382851,0,73.1019,33.6448,1000,13,1,1468546837,1780223642,0
LTE,410,4,5042,2505475,0,73.1138,33.6288,1000,17,1,1468569975,1780223650,0
LTE,410,4,5033,2524163,0,73.084,33.6673,1000,13,1,1468569974,1780223649,0
LTE,410,4,5033,2049794,0,73.0709,33.6861,1000,11,1,1468569974,1780223588,0
GSM,410,4,5112,34812,0,71.5648,34.0091,1000,20,1,1470360171,1781501221,0
LTE,410,4,2014,753923,0,68.3532,25.3781,1000,2,1,1472663628,1744823222,0
LTE,410,4,36,14595,0,67.171,24.9934,1749,5,1,1477930734,1767461406,0
GSM,410,4,729,17745,0,67.0537,24.8827,1000,2,1,1480474811,1772495701,0
LTE,410,4,33,556545,0,67.1444,24.9534,1290,2,1,1481245990,1749271271,0
LTE,410,4,33,473091,0,67.1359,24.9494,2051,8,1,1481267190,1749568624,0
GSM,410,3,54421,25310,0,71.5698,30.3763,8717,48,1,1482661666,1782238475,0
LTE,410,4,33,473090,0,67.133,24.9396,2698,5,1,1482676679,1749448326,0
GSM,410,3,54421,12293,0,71.6723,30.4171,8482,36,1,1484961664,1782238502,0
GSM,410,1,596,14106,0,71.7753,30.533,14880,13,1,1486378717,1782135962,0
GSM,410,6,360,10483,0,73.1388,33.5837,1497,2,1,1486390130,1780223655,0
LTE,410,4,50001,1384192,0,73.0854,31.4194,3810,2,1,1489402353,1746211201,0
GSM,410,3,51133,24853,0,70.8149,28.7669,898,25,1,1491715305,1762797721,0
LTE,410,4,5031,2124547,0,72.8679,33.5928,2366,44,1,1493828966,1780223585,0
LTE,410,4,5042,12920067,0,73.0827,33.6264,1191,14,1,1505156330,1758460382,0
LTE,410,4,5044,12987905,0,73.0809,33.6244,1000,4,1,1505156362,1758460382,0
LTE,410,4,5042,2268673,0,73.0998,33.6281,1000,9,1,1505409964,1758459301,0
LTE,410,6,12002,220253798,0,67.1154,24.929,1000,2,1,1505589381,1748984582,0
LTE,410,6,12001,220256359,0,67.1278,24.9325,1826,5,1,1505589383,1748984582,0
LTE,410,6,12030,220255589,0,67.1318,24.9341,1000,3,1,1505589549,1747669922,0
LTE,410,4,5041,2422787,0,73.0572,33.5989,1000,3,1,1506363276,1758460383,0
LTE,410,4,5044,2489347,0,73.0657,33.6047,1000,8,1,1506363411,1758460383,0
LTE,410,4,5041,2422786,0,73.0614,33.6001,1000,7,1,1506363305,1758460383,0
LTE,410,4,5041,2422785,0,73.0632,33.6007,1000,11,1,1506363331,1758460383,0
GSM,410,1,10143,20021,-1,74.279,31.4803,5755,2,1,1527177594,1736748123,0
LTE,410,6,11786,212632167,0,70.2715,28.4774,6280,11,1,1571473999,1765111142,0
LTE,410,3,10692,36370177,-1,67.0987,24.9198,1000,6,1,1577401379,1765819021,0
LTE,410,3,10692,36370179,-1,67.0969,24.9166,560,25,1,1577401439,1765819021,0
LTE,410,3,10021,36500737,-1,67.1839,24.9219,1000,16,1,1577419399,1759600022,0
LTE,410,3,10021,36443649,-1,67.183,24.9068,1000,9,1,1577419649,1759600022,0
UMTS,410,3,31012,222748,42,62.3299,25.156,1000,5,1,1593675087,1741217162,0
UMTS,410,3,31012,223100,163,62.9278,25.3294,20360,50,1,1593847115,1745958134,0
GSM,410,1,10265,15916,-1,62.7895,25.3148,1703,50,1,1593847184,1745958129,0
UMTS,410,3,31012,258103,373,62.6042,25.3039,9591,50,1,1593823594,1741342622,0
GSM,410,1,10266,21181,-1,62.9177,25.9792,3096,36,1,1593828460,1750858864,0
GSM,410,1,10266,10414,-1,63.2312,26.0314,21481,13,1,1593839969,1750858863,0
GSM,410,1,10265,30474,-1,62.4145,25.2444,4328,50,1,1585920612,1751050862,0
GSM,410,1,10265,11174,-1,64.1119,26.9545,14884,42,1,1597023200,1750858862,0
GSM,410,1,10265,21173,-1,64.0933,26.9497,7715,37,1,1597023890,1750858862,0
GSM,410,1,10266,21183,-1,63.1773,26.0434,14339,28,1,1597032700,1750858863,0
GSM,410,1,10266,11167,-1,63.1172,26.0434,8849,26,1,1597033450,1750858863,0
GSM,410,1,10266,10415,-1,63.0969,26.045,2070,43,1,1597033618,1750858863,0
GSM,410,1,10266,11164,-1,63.0708,26.0474,3588,32,1,1597033669,1750858863,0
GSM,410,1,10266,31169,-1,63.0522,26.0447,8925,27,1,1597033859,1750858863,0
GSM,410,1,10267,20568,-1,62.917,25.9757,2432,30,1,1598929838,1750858863,0
GSM,410,1,10266,11169,-1,63.1343,26.047,7572,27,1,1599074617,1750858863,0
GSM,410,1,10266,11166,-1,63.2112,26.0493,1703,10,1,1599074706,1750858862,0
LTE,410,4,5033,13488130,0,73.1092,33.6884,1000,24,1,1601705582,1761209762,0
LTE,410,4,5033,2058253,0,73.1143,33.689,1000,7,1,1601705644,1761209762,0
LTE,410,4,5033,2058241,0,73.1195,33.6882,1000,10,1,1601705690,1761209762,0
LTE,410,4,5033,12810007,0,73.1241,33.6878,1000,9,1,1601705729,1761209762,0
LTE,410,4,5033,12809986,0,73.1337,33.6859,1000,13,1,1601705819,1761209762,0
LTE,410,4,5033,13036291,0,73.1387,33.6805,1000,18,1,1601705868,1761209762,0
LTE,410,4,5033,13036311,0,73.1432,33.6752,1000,7,1,1601705902,1761209762,0
LTE,410,4,5033,13036310,0,73.1453,33.6729,1000,4,1,1601705928,1761209761,0
LTE,410,4,5033,805380,0,73.1426,33.676,1114,4,1,1601705998,1761209762,0
LTE,410,4,5035,2050305,0,73.1335,33.7224,2174,13,1,1601726929,1761209762,0
LTE,410,4,5035,2362380,0,73.1367,33.724,1000,16,1,1601727016,1761209762,0
LTE,410,4,5035,2376963,0,73.1128,33.7143,1508,27,1,1601727103,1761209762,0
LTE,410,4,5035,2050307,0,73.1226,33.7222,1724,22,1,1601727131,1774446901,0
LTE,410,4,5035,2376962,0,73.1068,33.7116,1000,6,1,1601727256,1761209762,0
LTE,410,4,5035,2448386,0,73.1087,33.7018,1000,9,1,1601727352,1761209762,0
LTE,410,4,5033,13488129,0,73.1104,33.696,1000,23,1,1601727356,1761209762,0
UMTS,410,3,31012,223095,339,63.7134,25.3917,2629,50,1,1601862278,1745958146,0
GSM,410,1,10265,10949,-1,63.5948,25.3662,18008,10,1,1601862318,1745958143,0
GSM,410,1,10265,10946,-1,63.416,25.3333,2203,50,1,1601862328,1745958143,0
GSM,410,1,10265,26248,-1,63.4266,25.3585,1791,50,1,1601864764,1745958144,0
GSM,410,1,10265,16248,-1,63.426,25.3567,2002,50,1,1601864829,1745958144,0
GSM,410,1,10265,10948,-1,63.6871,25.3894,25914,50,1,1601864878,1745958147,0
GSM,410,1,10265,10473,-1,63.1877,25.3236,1855,50,1,1601864998,1745958138,0
GSM,410,1,10265,30949,-1,63.4061,25.3302,2132,50,1,1601865140,1745958143,0
GSM,410,1,10265,35916,-1,62.9278,25.3189,1657,50,1,1601866771,1745958132,0
GSM,410,1,10265,30473,-1,62.9978,25.3068,1948,50,1,1601866780,1745958133,0
GSM,410,1,10265,10622,-1,62.6169,25.3113,2302,50,1,1601867459,1745958126,0
GSM,410,1,10265,29044,-1,62.722,25.322,1572,50,1,1601868301,1745958128,0
GSM,410,1,10265,10625,-1,62.5365,25.2787,3346,22,1,1601868450,1743590401,0
GSM,410,1,10265,15072,-1,62.5399,25.2919,8470,32,1,1601869079,1745958126,0
GSM,410,1,10265,10621,-1,62.579,25.2877,2708,50,1,1601869109,1745958125,0
GSM,410,1,10265,30621,-1,62.5783,25.2884,3144,50,1,1601869241,1745958125,0
GSM,410,1,10265,39044,-1,62.541,25.2893,6965,28,1,1601869531,1751050862,0
GSM,410,1,10265,31173,-1,64.0876,26.9847,1922,25,1,1608195519,1750858861,0
GSM,410,1,10265,16249,-1,63.2286,25.3193,2127,50,1,1608711861,1745958139,0
GSM,410,1,10265,26249,-1,63.4386,25.3543,21987,13,1,1608863538,1745958141,0
GSM,410,1,10273,30950,-1,64.7131,25.341,15632,51,1,1608868217,1745958225,0
GSM,410,1,10273,13018,-1,64.6003,25.2597,6384,32,1,1608868288,1745958186,0
GSM,410,1,10273,23018,-1,64.7158,25.3429,1822,49,1,1608868307,1745958189,0
GSM,410,1,10273,33018,-1,64.638,25.2871,6756,48,1,1608868398,1745958187,0
GSM,410,1,10273,10950,-1,64.6215,25.2725,3356,50,1,1608868458,1745958186,0
LTE,410,3,30431,31793921,-1,74.2702,31.4431,5413,23,1,1605318467,1737046922,0
LTE,410,3,30431,31777025,-1,74.2698,31.4484,1000,16,1,1605318491,1737472324,0
LTE,410,3,30431,31832066,-1,74.2726,31.4512,3549,13,1,1605318533,1737472324,0
LTE,410,3,30431,31777026,-1,74.2742,31.444,1198,40,1,1605318670,1737472324,0
LTE,410,3,30431,31822595,-1,74.274,31.4439,1000,12,1,1605318705,1737472324,0
LTE,410,3,10021,36403713,-1,67.1244,24.8878,1000,21,1,1616834474,1765819022,0
LTE,410,3,10692,37072898,-1,67.1209,24.8935,739,50,1,1616842774,1765819021,0
LTE,410,3,10692,37072897,-1,67.1172,24.899,1000,12,1,1616842894,1765819021,0
LTE,410,3,10692,37072129,-1,67.1162,24.9012,1000,16,1,1616842934,1765819021,0
LTE,410,3,10692,36353283,-1,67.1146,24.9048,1000,13,1,1616842974,1765819021,0
GSM,410,1,10265,36249,-1,63.2652,25.3172,2651,50,1,1617083718,1745958139,0
UMTS,410,3,31012,212075,80,62.4494,25.2532,2573,7,1,1617087346,1743132361,0
LTE,410,3,10122,36335362,-1,62.3613,25.2266,2987,27,1,1617088213,1751050863,0
LTE,410,4,50001,1384704,0,73.0816,31.4307,2504,6,1,1623331229,1746211204,0
UMTS,410,3,31027,578894,3,64.0705,26.9348,3602,25,1,1625368156,1750858865,0
UMTS,410,3,31027,553894,459,64.0424,26.9162,2258,38,1,1625368226,1750858865,0
UMTS,410,3,31027,583894,27,64.0251,26.8848,3514,8,1,1625368326,1750858865,0
UMTS,410,3,31027,551251,21,64.022,26.8708,3735,50,1,1625368406,1750858865,0
LTE,410,4,25,15709702,-1,67.1171,24.9798,2149,3,1,1618281875,1749448323,0
LTE,410,4,25,15709697,-1,67.1191,24.9785,1899,5,1,1618281935,1749448323,0
LTE,410,4,25,15709700,-1,67.1197,24.9781,1825,10,1,1618281955,1749448323,0
LTE,410,4,33,15639101,-1,67.1322,24.9677,1000,2,1,1618282115,1745061004,0
LTE,410,4,33,15423745,-1,67.1326,24.9584,2938,11,1,1618282125,1749448326,0
LTE,410,4,33,15524353,-1,67.1385,24.963,1000,9,1,1618282195,1749568624,0
LTE,410,4,33,15524356,-1,67.1321,24.9639,4812,28,1,1618282225,1749568624,0
LTE,410,4,33,15508739,-1,67.1428,24.9596,1337,10,1,1618282275,1749568624,0
UMTS,410,4,60803,39872662,280,67.0566,24.885,1000,9,1,1618631719,1778468101,0
UMTS,410,4,60402,39598029,204,67.1358,24.9353,1000,18,1,1618635229,1749448322,0
UMTS,410,4,60402,39594341,154,67.1266,24.9328,1000,5,1,1618649381,1749448321,0
LTE,410,3,10691,36408579,-1,67.1721,24.9351,4239,12,1,1629550065,1759600022,0
LTE,410,4,50002,10654821,0,73.103,31.4287,2280,2,1,1630295909,1746211261,0
LTE,410,4,50002,1748836,0,73.1134,31.4295,3256,5,1,1630295939,1746211261,0
LTE,410,4,50002,10284646,0,73.1005,31.4268,1995,2,1,1630295961,1746211261,0
LTE,410,4,50002,1748837,0,73.1111,31.4278,3004,5,1,1630295971,1746211261,0
LTE,410,4,50001,10290954,0,73.0745,31.4184,3722,21,1,1630298764,1746211204,0
LTE,410,4,50001,1205260,0,73.0806,31.4215,3049,4,1,1630298841,1746211204,0
LTE,410,1,55584,33608962,-1,71.652,30.435,4311,32,1,1632029353,1782207245,0
LTE,410,1,55937,33889283,-1,71.7529,30.4968,2234,50,1,1632030823,1782311944,0
LTE,410,1,55598,31326978,-1,72.3184,30.0179,1969,50,1,1621830473,1738040043,0
GSM,410,1,584,20171,-1,71.6179,30.4112,1565,50,1,1634791063,1782207246,0
GSM,410,1,584,10171,-1,71.6393,30.4197,4529,32,1,1634791074,1782207246,0
GSM,410,1,937,30430,-1,71.7094,30.4868,1445,23,1,1634792910,1782311943,0
GSM,410,1,937,20430,-1,71.707,30.4655,4442,21,1,1635740647,1782311943,0
GSM,410,1,584,21250,-1,71.6845,30.4783,3466,24,1,1635741198,1782311943,0
LTE,410,4,50002,10656266,-1,73.0815,31.4458,4208,15,1,1638068438,1746389769,0
LTE,410,4,50002,10656257,-1,73.08,31.4388,3414,7,1,1638068528,1746389769,0
LTE,410,4,50002,1386754,-1,73.0797,31.4364,3143,7,1,1638068578,1746389769,0
LTE,410,4,50002,1386753,-1,73.079,31.4343,2902,11,1,1638068618,1746389769,0
LTE,410,4,50001,1206118,-1,73.0764,31.426,1946,3,1,1638068688,1746389769,0
LTE,410,4,50001,1206017,-1,73.0777,31.43,2417,9,1,1638068698,1746389769,0
LTE,410,4,50001,1206018,-1,73.0763,31.4268,2038,6,1,1638068728,1746389769,0
LTE,410,4,50001,1036032,-1,73.0849,31.4241,2546,10,1,1638068838,1746211204,0
LTE,410,4,50001,10958337,-1,73.0942,31.4292,1497,2,1,1638068958,1746211204,0
LTE,410,4,50001,1384714,-1,73.0745,31.4168,1000,3,1,1638069618,1746389769,0
LTE,410,4,50001,1205250,-1,73.0729,31.4141,1000,6,1,1638069828,1746389769,0
LTE,410,1,50518,32331777,0,74.4037,32.4189,1000,2,1,1638565541,1771736762,0
GSM,410,1,596,24106,-1,71.7481,30.5449,11570,49,1,1640338966,1782311945,0
GSM,410,1,584,34107,-1,71.7118,30.4899,2061,50,1,1640338966,1781703422,0
GSM,410,1,584,11250,-1,71.7094,30.4929,1054,12,1,1640432699,1782311943,0
LTE,410,1,55584,33940747,-1,71.7106,30.473,5348,27,1,1640945277,1782311943,0
LTE,410,1,55937,33889282,-1,71.766,30.4973,1644,27,1,1641116149,1781930055,0
LTE,410,1,55937,33889281,-1,71.7639,30.5157,1568,50,1,1641116360,1782311945,0
GSM,410,1,584,12581,-1,71.7178,30.4716,3254,26,1,1641620784,1782311943,0
GSM,410,1,584,32581,-1,71.6971,30.4857,1864,22,1,1643618416,1782311943,0
LTE,410,3,10122,36240129,0,62.327,25.147,1804,27,1,1642508126,1743687122,0
UMTS,410,3,31012,235767,0,62.8748,25.9687,7534,11,1,1642657892,1750858868,0
LTE,410,4,5031,2057741,-1,72.9361,33.6297,500,27,1,1645709025,1780223586,0
LTE,410,4,5031,13337099,-1,72.9233,33.6208,1000,19,1,1645709105,1780223586,0
LTE,410,4,5031,2378753,-1,72.9201,33.6188,1000,21,1,1645709125,1780223586,0
LTE,410,4,5031,13459713,-1,72.8862,33.6017,966,50,1,1645709235,1780223585,0
LTE,410,4,5031,2124548,-1,72.8692,33.5869,1000,23,1,1645709365,1780223585,0
LTE,410,4,5025,13201924,-1,72.8972,33.5464,3678,31,1,1645710316,1780223584,0
UMTS,410,3,31027,543402,403,64.0518,26.7615,2944,34,1,1648853540,1750858866,0
GSM,410,1,596,34106,-1,71.7451,30.5557,610,33,1,1650869008,1782311946,0
GSM,410,1,584,14107,-1,71.7479,30.5478,2894,41,1,1650869188,1782311945,0
GSM,410,1,584,28905,-1,71.705,30.4521,7708,24,1,1656234624,1782207246,0
GSM,410,1,594,36184,-1,71.6689,30.4146,3332,33,1,1656234944,1782238502,0
GSM,410,1,584,16183,-1,71.6428,30.4293,4618,50,1,1656235294,1782207246,0
GSM,410,1,937,34110,-1,71.6972,30.4325,1949,50,1,1657531372,1781628362,0
GSM,410,1,594,16184,-1,71.6817,30.4145,2442,26,1,1657531824,1782238502,0
GSM,410,1,594,11561,-1,71.6882,30.4087,4134,13,1,1657532244,1782207244,0
LTE,410,4,5033,2381069,-1,73.0102,33.6651,500,31,1,1659444124,1780223587,0
GSM,410,4,7815,20982,-1,72.9858,33.6742,2480,2,1,1659446565,1781763907,0
LTE,410,4,5042,13110018,-1,73.1114,33.6323,710,25,1,1662091122,1780223642,0
LTE,410,4,5042,2505484,-1,73.1174,33.6242,650,28,1,1662091182,1780223650,0
LTE,410,4,5042,13108482,-1,73.1236,33.6159,889,33,1,1662091224,1780223642,0
LTE,410,4,5048,2089473,-1,73.1496,33.5811,1000,12,1,1662091528,1780223643,0
LTE,410,4,5048,2089483,-1,73.1532,33.5762,1000,14,1,1662091661,1780223651,0
LTE,410,4,5048,13275393,-1,73.1631,33.5631,539,29,1,1662091827,1780223657,0
LTE,410,4,5048,2369282,-1,73.1663,33.5587,1000,18,1,1662091870,1780223655,0
LTE,410,4,5048,13201665,-1,73.1696,33.5543,867,27,1,1662091924,1780223657,0
LTE,410,4,5048,13052932,-1,73.1794,33.5349,677,50,1,1662091989,1780223658,0
LTE,410,4,5048,2361857,-1,73.1779,33.5431,593,33,1,1662092048,1780223655,0
LTE,410,4,5048,13052929,-1,73.1801,33.5258,589,50,1,1662092236,1780223658,0
LTE,410,4,5048,772867,-1,73.1797,33.5233,620,28,1,1662092282,1780223658,0
LTE,410,4,5048,772876,-1,73.1798,33.5174,579,50,1,1662092326,1780223658,0
LTE,410,4,5048,12861185,-1,73.1773,33.5132,500,31,1,1662092371,1780223647,0
LTE,410,4,5048,12861195,-1,73.1798,33.5116,1000,23,1,1662092477,1780223652,0
LTE,410,4,5048,2054157,-1,73.1856,33.5072,1000,18,1,1662092547,1780223646,0
LTE,410,4,5021,13307139,-1,73.3059,33.2543,1000,9,1,1662094354,1778093162,0
LTE,410,4,5054,12985090,-1,73.6741,32.9892,1000,9,1,1662097263,1752056401,0
LTE,410,4,5048,2175747,-1,73.1446,33.5243,1000,17,1,1662108483,1780223647,0
LTE,410,4,5056,805889,-1,72.973,33.6521,1000,11,1,1667019167,1778746081,0
LTE,410,4,5056,2294862,-1,72.9914,33.6551,703,27,1,1667019344,1780223587,0
LTE,410,4,5056,2442754,-1,72.9994,33.6595,1000,17,1,1667019384,1780223587,0
LTE,410,4,5056,2443778,-1,73.0101,33.6649,1627,38,1,1667019448,1780223587,0
LTE,410,4,5056,2443787,-1,73.0166,33.6683,1000,13,1,1667019470,1780223587,0
LTE,410,4,5056,2321675,-1,73.0465,33.6838,995,29,1,1667019617,1759231082,0
LTE,410,4,5056,2384130,-1,73.0488,33.6852,1000,21,1,1667019635,1759231082,0
LTE,410,1,55383,59515692,-1,71.5042,30.2969,500,46,1,1669510570,1782207248,0
LTE,410,1,55383,59515689,-1,71.5054,30.299,1000,16,1,1669510640,1782207248,0
LTE,410,1,55383,59515681,-1,71.5069,30.3015,500,50,1,1669510660,1782207248,0
LTE,410,1,55383,59515680,-1,71.5094,30.3052,1000,19,1,1669510690,1782238472,0
LTE,410,1,55383,33871362,-1,71.554,30.3727,789,50,1,1669511320,1782238474,0
GSM,410,1,584,24365,-1,71.7442,30.5569,1000,5,1,1669515050,1782135963,0
LTE,410,6,12276,222763265,0,68.3472,28.3803,1000,2,1,1669743497,1769078281,0
LTE,410,3,40013,34174209,-1,71.4888,30.2563,642,50,1,1669967728,1782207249,0
LTE,410,3,40013,34174210,-1,71.4868,30.2514,553,50,1,1669980285,1782207249,0
LTE,410,3,40013,34284803,-1,71.4937,30.2667,1000,18,1,1670057837,1782207249,0
LTE,410,3,40013,34284802,-1,71.4944,30.2705,1000,19,1,1670057867,1782207249,0
LTE,410,3,40013,34284801,-1,71.4975,30.2811,1059,35,1,1670057937,1782238472,0
LTE,410,3,10541,33570563,-1,71.5019,30.2925,1311,19,1,1670059517,1782238472,0
LTE,410,3,40013,34080771,-1,71.4806,30.232,500,50,1,1670129495,1782220741,0
LTE,410,3,40013,34080769,-1,71.4822,30.2374,664,50,1,1670129695,1782220741,0
LTE,410,3,40013,34315523,-1,71.4797,30.2283,1000,17,1,1670146695,1782222542,0
LTE,410,3,40013,34078977,-1,71.4778,30.2265,668,41,1,1670146725,1782222542,0
LTE,410,3,40013,34078979,-1,71.4746,30.2202,614,49,1,1670146795,1782222542,0
LTE,410,3,40012,34091266,-1,71.471,30.2112,556,33,1,1670146905,1782223921,0
LTE,410,3,40012,34082562,-1,71.4723,30.2162,1000,23,1,1670146965,1782223921,0
LTE,410,3,40012,34081027,-1,71.4727,30.2148,1000,12,1,1670146975,1782223921,0
LTE,410,3,40013,34086914,-1,71.4787,30.2297,1000,9,1,1670147885,1782220741,0
LTE,410,3,40012,34166529,-1,71.4698,30.2078,585,25,1,1670664864,1782223921,0
LTE,410,3,40012,34091265,-1,71.4701,30.2145,1000,23,1,1670664974,1782223921,0
LTE,410,3,40012,34079489,-1,71.4727,30.2105,980,50,1,1670829590,1782222542,0
LTE,410,3,40013,33570306,-1,71.4926,30.2621,1000,15,1,1670830720,1782207249,0
LTE,410,3,40012,34166531,-1,71.4645,30.1968,1000,5,1,1670846942,1782223921,0
LTE,410,3,40012,34166530,-1,71.4718,30.201,500,25,1,1670846972,1782223921,0
LTE,410,3,40012,34082306,-1,71.4683,30.1982,1000,12,1,1671190782,1782223921,0
LTE,410,3,40012,34079490,-1,71.474,30.2028,1000,19,1,1671190982,1782223921,0
LTE,410,3,40012,34079491,-1,71.4727,30.2056,1000,17,1,1671191042,1782223921,0
LTE,410,3,10721,36386818,-1,67.0959,24.9193,500,36,1,1671450288,1765819021,0
LTE,410,3,10721,36386817,-1,67.0935,24.922,1000,21,1,1671450659,1765819021,0
LTE,410,3,10721,37048322,-1,67.0929,24.9227,1000,15,1,1671450669,1765819021,0
LTE,410,3,10721,37048321,-1,67.0917,24.9242,1000,13,1,1671450709,1765819021,0
LTE,410,3,10721,36399107,-1,67.0908,24.9253,1000,8,1,1671450739,1765819021,0
LTE,410,3,10692,36378113,-1,67.1049,24.9117,1000,18,1,1671450949,1765819021,0
LTE,410,3,10692,36378114,-1,67.1077,24.9096,1000,16,1,1671450989,1765819021,0
LTE,410,3,10692,36636419,-1,67.1101,24.9078,1000,10,1,1671451009,1765819021,0
LTE,410,3,10692,36517891,-1,67.1153,24.9025,1000,4,1,1671451079,1765819021,0
